row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	sample	sample_id
1208	aab1cc15-6726-41e3-acb9-7199a7fe9c6d	chr16	37864387	37880216	46585	16384	46585	30201	True	20	merged_c1	1
1209	aab1cc15-6726-41e3-acb9-7199a7fe9c6d	chr16	37864387	37880216	46585	32768	46585	13817	True	20	merged_c1	1
1210	39fbefcc-d693-418a-bfaf-29419b381096	chr16	37875721	37885018	27335	0	27335	27335	False	60	merged_c1	1
1211	38f89a88-1e1b-4840-ae7e-2346e8ea258f	chr16	37881007	37896420	23077	0	23077	23077	False	33	merged_c1	1
1212	c1a36c05-4779-4793-91d8-e2366f45bbc0	chr16	37896207	37908211	27505	0	27505	27505	True	23	merged_c1	1
1213	4dfe973e-0951-4c1f-9fbd-daa70e8b417c	chr16	37910247	37921327	23680	0	23680	23680	False	22	merged_c1	1
1214	a12fdb4c-c9a1-438f-95ba-e1c0c63f070b	chr16	37958719	37959869	1151	0	1151	1151	False	24	merged_c1	1
1215	216c0021-da0a-49ea-984f-fc51477e0dff	chr16	37990955	38010898	38236	0	32768	32768	False	58	merged_c1	1
1216	216c0021-da0a-49ea-984f-fc51477e0dff	chr16	37990955	38010898	38236	5468	38236	32768	False	58	merged_c1	1
1217	216c0021-da0a-49ea-984f-fc51477e0dff	chr16	37990955	38010898	38236	16384	38236	21852	False	58	merged_c1	1
1218	216c0021-da0a-49ea-984f-fc51477e0dff	chr16	37990955	38010898	38236	32768	38236	5468	False	58	merged_c1	1
1219	ee07b22b-c6d8-4be7-8742-4c6bdadbbc5c	chr16	38001915	38059005	87362	0	32768	32768	True	20	merged_c1	1
1220	ee07b22b-c6d8-4be7-8742-4c6bdadbbc5c	chr16	38001915	38059005	87362	16384	49152	32768	True	20	merged_c1	1
1221	ee07b22b-c6d8-4be7-8742-4c6bdadbbc5c	chr16	38001915	38059005	87362	32768	65536	32768	True	20	merged_c1	1
1222	ee07b22b-c6d8-4be7-8742-4c6bdadbbc5c	chr16	38001915	38059005	87362	49152	81920	32768	True	20	merged_c1	1
1223	ee07b22b-c6d8-4be7-8742-4c6bdadbbc5c	chr16	38001915	38059005	87362	54594	87362	32768	True	20	merged_c1	1
1224	ee07b22b-c6d8-4be7-8742-4c6bdadbbc5c	chr16	38001915	38059005	87362	65536	87362	21826	True	20	merged_c1	1
1225	ee07b22b-c6d8-4be7-8742-4c6bdadbbc5c	chr16	38001915	38059005	87362	81920	87362	5442	True	20	merged_c1	1
1226	e86eafbc-d3dc-497f-b0ce-b74caecf9cd6	chr16	38002704	38020185	26128	0	26128	26128	True	60	merged_c1	1
1227	f1f6a596-6ed2-445c-ae12-991151695ff1	chr16	38098418	38113475	26845	0	26845	26845	True	60	merged_c1	1
1228	f89e08f6-2e4b-4953-9ae0-dd669050aa39	chr16	38143467	38162265	33046	0	32768	32768	False	60	merged_c1	1
1229	f89e08f6-2e4b-4953-9ae0-dd669050aa39	chr16	38143467	38162265	33046	278	33046	32768	False	60	merged_c1	1
1230	f89e08f6-2e4b-4953-9ae0-dd669050aa39	chr16	38143467	38162265	33046	16384	33046	16662	False	60	merged_c1	1
1231	f89e08f6-2e4b-4953-9ae0-dd669050aa39	chr16	38143467	38162265	33046	32768	33046	278	False	60	merged_c1	1
1232	36d92780-aa1e-4563-b882-f577b61ec77b	chr16	38146312	38155039	26512	0	26512	26512	False	36	merged_c1	1
1233	e1c75c85-f0da-4346-972d-41bc0f7e7d61	chr16	38177610	38200002	42419	0	32768	32768	True	49	merged_c1	1
1234	e1c75c85-f0da-4346-972d-41bc0f7e7d61	chr16	38177610	38200002	42419	9651	42419	32768	True	49	merged_c1	1
1235	e1c75c85-f0da-4346-972d-41bc0f7e7d61	chr16	38177610	38200002	42419	16384	42419	26035	True	49	merged_c1	1
1236	e1c75c85-f0da-4346-972d-41bc0f7e7d61	chr16	38177610	38200002	42419	32768	42419	9651	True	49	merged_c1	1
1237	02cef6a6-29af-4cf7-81db-a593ef7a3b63	chr16	38204492	38225515	25701	0	25701	25701	True	22	merged_c1	1
1238	52426cfe-16ac-4a09-a1bd-f4bf67cd88db	chr16	38209091	38219710	17036	0	17036	17036	False	20	merged_c1	1
1239	f94fdd77-aab6-42f8-a503-ab1bad8f4333	chr16	38216565	38223027	13431	0	13431	13431	False	55	merged_c1	1
1240	6af20959-f317-41c9-a59f-0db683f2cb3d	chr16	38239387	38246252	19578	0	19578	19578	False	26	merged_c1	1
1241	c1170674-e429-4a86-91d6-adc52e56e04a	chr16	38265769	38269096	8808	0	8808	8808	False	60	merged_c1	1
1242	528bdbdd-9101-43b5-a2d2-52fc25758bd4	chr16	38265769	38269096	3959	0	3959	3959	False	51	merged_c1	1
1243	10fa99bb-5778-4a18-b740-ce9d9a8189c2	chr16	38265769	38267350	2319	0	2319	2319	True	50	merged_c1	1
1244	78490da0-56fa-4f07-8b08-45aac9a44f0b	chr16	38265769	38269096	13686	0	13686	13686	True	44	merged_c1	1
1245	c3c7f483-6ddc-4660-84c1-6a30314d80ae	chr16	38275760	38280682	8642	0	8642	8642	False	60	merged_c1	1
1246	dafcacba-ff80-4487-8caf-129ba3885979	chr16	38275760	38280682	19894	0	19894	19894	False	60	merged_c1	1
1247	94163fa1-34b3-4324-8700-4a361a78a358	chr16	38275760	38280599	18271	0	18271	18271	False	53	merged_c1	1
1248	434b260f-d33e-481a-91e6-d4745707ac4d	chr16	38275760	38280682	6669	0	6669	6669	False	60	merged_c1	1
1249	5eff7ba8-eae1-4c15-88fe-cbe592fbdbcf	chr16	38275760	38280682	8720	0	8720	8720	True	60	merged_c1	1
1250	832f72e0-e373-4f90-a688-5bff87a3c3fd	chr16	38275760	38280006	4379	0	4379	4379	True	60	merged_c1	1
1251	3ff2d978-b29b-441e-90b9-103df6ae32fb	chr16	38275760	38280682	9438	0	9438	9438	True	60	merged_c1	1
1252	d769cfea-2664-477b-a919-f04fadd16535	chr16	38275791	38280682	14754	0	14754	14754	False	60	merged_c1	1
1253	ec500b48-a4dc-48e4-a61f-6efa0fd30488	chr16	38276395	38280682	5594	0	5594	5594	False	60	merged_c1	1
1254	82b0d99a-0d76-472a-8645-67f05bf32ef2	chr16	38277165	38278473	1331	0	1331	1331	False	60	merged_c1	1
1255	3219a6ed-8d85-4dfb-ab9d-47bde09add4d	chr16	38277425	38280682	5286	0	5286	5286	False	60	merged_c1	1
1256	915cbf3c-833a-401d-948a-9574a1d827c7	chr16	46380684	46402626	25691	0	25691	25691	False	60	merged_c1	1
1257	0102809f-d3ef-4766-bbf2-2bfa642704e6	chr16	46380684	46398666	20468	0	20468	20468	True	60	merged_c1	1
1258	b94e0507-0ab9-4f0c-ba47-3198f95b0f19	chr16	46380684	46394403	17848	0	17848	17848	True	60	merged_c1	1
1259	b64c0ddc-1f09-4ea7-bbed-8ec61819f3a6	chr16	46380684	46415014	36677	0	32768	32768	True	60	merged_c1	1
1260	b64c0ddc-1f09-4ea7-bbed-8ec61819f3a6	chr16	46380684	46415014	36677	3909	36677	32768	True	60	merged_c1	1
1261	b64c0ddc-1f09-4ea7-bbed-8ec61819f3a6	chr16	46380684	46415014	36677	16384	36677	20293	True	60	merged_c1	1
1262	b64c0ddc-1f09-4ea7-bbed-8ec61819f3a6	chr16	46380684	46415014	36677	32768	36677	3909	True	60	merged_c1	1
1263	1e38b57f-9d17-4e6e-912c-f7b7e2c9fd30	chr16	46380686	46386628	10288	0	10288	10288	False	60	merged_c1	1
1264	48c15c53-dcb5-4502-8f07-bbc618f24565	chr16	46380686	46389906	13567	0	13567	13567	False	60	merged_c1	1
1265	59e023e3-1745-4fe1-a86b-7cdd5f4e2715	chr16	46380686	46392818	12700	0	12700	12700	True	60	merged_c1	1
1266	2e4dc11f-e0fc-4b9b-8874-1ffa53c70e1f	chr16	46380686	46386948	6499	0	6499	6499	True	60	merged_c1	1
1267	4b0ac491-13a7-438e-ad69-d16e056c8244	chr16	46380686	46392839	14112	0	14112	14112	True	60	merged_c1	1
1268	55f896ae-a80a-42fa-8036-a0e701eb3123	chr16	46380686	46403806	15173	0	15173	15173	True	60	merged_c1	1
1269	fc4d34ce-aa75-4b91-adba-2666166c6fcc	chr16	46381024	46386677	5670	0	5670	5670	True	60	merged_c1	1
1270	10d0350e-c1a7-41ca-91be-5f212859e8a1	chr16	46381108	46388488	13623	0	13623	13623	False	60	merged_c1	1
1271	d8e34b60-c6eb-4ba8-9101-4655a014a2e6	chr16	46381108	46393980	17929	0	17929	17929	False	60	merged_c1	1
1272	693c798d-f7a3-4a0b-93c3-477344ebeda9	chr16	46381108	46392665	44097	0	32768	32768	False	60	merged_c1	1
1273	693c798d-f7a3-4a0b-93c3-477344ebeda9	chr16	46381108	46392665	44097	11329	44097	32768	False	60	merged_c1	1
1274	693c798d-f7a3-4a0b-93c3-477344ebeda9	chr16	46381108	46392665	44097	16384	44097	27713	False	60	merged_c1	1
1275	693c798d-f7a3-4a0b-93c3-477344ebeda9	chr16	46381108	46392665	44097	32768	44097	11329	False	60	merged_c1	1
1276	4f8c019f-d204-4135-913f-cba1fcd7ce9b	chr16	46381108	46388712	15023	0	15023	15023	False	60	merged_c1	1
1277	46f7ed91-3117-4162-abb7-35552a669a6f	chr16	46381108	46396921	21809	0	21809	21809	False	60	merged_c1	1
1278	332024f2-d687-4956-9db8-a836ea9d4f70	chr16	46381108	46393980	17912	0	17912	17912	True	60	merged_c1	1
1279	35a156d0-a20c-404d-8421-b9c2ad802afd	chr16	46381108	46403600	41231	0	32768	32768	True	60	merged_c1	1
1280	35a156d0-a20c-404d-8421-b9c2ad802afd	chr16	46381108	46403600	41231	8463	41231	32768	True	60	merged_c1	1
1281	35a156d0-a20c-404d-8421-b9c2ad802afd	chr16	46381108	46403600	41231	16384	41231	24847	True	60	merged_c1	1
1282	35a156d0-a20c-404d-8421-b9c2ad802afd	chr16	46381108	46403600	41231	32768	41231	8463	True	60	merged_c1	1
1283	67750852-0650-4d2b-8705-2d41f0e4fe84	chr16	46381108	46394485	25266	0	25266	25266	True	60	merged_c1	1
1284	452d099d-baba-4508-a2e1-3d5e2c4ae361	chr16	46381108	46392637	16882	0	16882	16882	True	60	merged_c1	1
1285	a3b58b01-af1f-451a-ae9c-4d8e15db5eb1	chr16	46381108	46395237	19266	0	19266	19266	True	60	merged_c1	1
1286	1c494f44-a57c-4137-9557-17bbd78a88c9	chr16	46381114	46393051	20842	0	20842	20842	True	60	merged_c1	1
1287	a144c5e3-a05d-4aa8-9867-3e7f47dc4c81	chr16	46381138	46393000	11834	0	11834	11834	False	60	merged_c1	1
1288	ce09f331-27d4-45c0-b975-ca437555143a	chr16	46381372	46381964	591	0	591	591	True	36	merged_c1	1
1289	843a6b08-6125-4a86-9eab-dacda8219e96	chr16	46381595	46399106	17542	0	17542	17542	True	60	merged_c1	1
1290	a7a7a2f3-a6c4-426a-8ba7-adf9edab218d	chr16	46382499	46383596	1113	0	1113	1113	True	40	merged_c1	1
1291	0a57ab7f-09d9-46f7-93a7-a5bff1b9d0e0	chr16	46382544	46404368	16806	0	16806	16806	False	60	merged_c1	1
1292	5eae0a20-d1bb-42af-a0df-832432779cf9	chr16	46382544	46390946	18584	0	18584	18584	True	23	merged_c1	1
1293	1db0a1a8-0434-4e64-9208-158d7b711037	chr16	46382544	46410620	29922	0	29922	29922	True	53	merged_c1	1
1294	7ed02900-fe2e-454b-8091-3951d2afed68	chr16	46382546	46394775	14756	0	14756	14756	False	60	merged_c1	1
1295	23ead385-31b1-4b11-81a2-3d0cdd8f90cd	chr16	46382546	46403914	16681	0	16681	16681	False	60	merged_c1	1
1296	79a4bdc8-4229-4bea-a175-c2a962d798a4	chr16	46382546	46407446	25182	0	25182	25182	True	60	merged_c1	1
1297	8ec36757-a32e-40e7-90a6-632d29e8c57a	chr16	46382546	46392776	10295	0	10295	10295	True	60	merged_c1	1
1298	8d37bdc5-252d-44e0-b9ca-0d2e675548d9	chr16	46382548	46392419	23621	0	23621	23621	False	46	merged_c1	1
1299	cef3d4aa-7f7c-4774-9cbf-9a0f0cb1e36b	chr16	46382548	46393206	12426	0	12426	12426	False	34	merged_c1	1
1300	c61d0233-6ce9-4b5c-be7f-6673ef4ad914	chr16	46382548	46400915	13982	0	13982	13982	False	43	merged_c1	1
1301	61aa9841-ebe6-43c7-8b52-82441f4f5666	chr16	46382548	46391084	8582	0	8582	8582	False	44	merged_c1	1
1302	f3955434-183e-4d56-8522-b5ee7f56cc57	chr16	46382548	46390570	17417	0	17417	17417	False	48	merged_c1	1
1303	73fa6a63-5739-4f09-be2f-2912c0ce8a58	chr16	46382549	46401626	50870	0	32768	32768	True	60	merged_c1	1
1304	73fa6a63-5739-4f09-be2f-2912c0ce8a58	chr16	46382549	46401626	50870	16384	49152	32768	True	60	merged_c1	1
1305	73fa6a63-5739-4f09-be2f-2912c0ce8a58	chr16	46382549	46401626	50870	18102	50870	32768	True	60	merged_c1	1
1306	73fa6a63-5739-4f09-be2f-2912c0ce8a58	chr16	46382549	46401626	50870	32768	50870	18102	True	60	merged_c1	1
1307	73fa6a63-5739-4f09-be2f-2912c0ce8a58	chr16	46382549	46401626	50870	49152	50870	1718	True	60	merged_c1	1
1308	d30eebb9-f793-4805-ab67-f4566b112f1f	chr16	46382549	46406126	27182	0	27182	27182	True	60	merged_c1	1
1309	8a5c6496-b599-45e5-9ed2-1a757d1c0f4b	chr16	46382549	46409243	42962	0	32768	32768	True	56	merged_c1	1
1310	8a5c6496-b599-45e5-9ed2-1a757d1c0f4b	chr16	46382549	46409243	42962	10194	42962	32768	True	56	merged_c1	1
1311	8a5c6496-b599-45e5-9ed2-1a757d1c0f4b	chr16	46382549	46409243	42962	16384	42962	26578	True	56	merged_c1	1
1312	8a5c6496-b599-45e5-9ed2-1a757d1c0f4b	chr16	46382549	46409243	42962	32768	42962	10194	True	56	merged_c1	1
1313	5aaf51b0-d014-4d00-b931-3f79069ab6cd	chr16	46382549	46400264	21185	0	21185	21185	True	60	merged_c1	1
1314	2f894bc4-850a-4a0e-bee5-86fbd7a16ff3	chr16	46382549	46397198	35877	0	32768	32768	True	60	merged_c1	1
1315	2f894bc4-850a-4a0e-bee5-86fbd7a16ff3	chr16	46382549	46397198	35877	3109	35877	32768	True	60	merged_c1	1
1316	2f894bc4-850a-4a0e-bee5-86fbd7a16ff3	chr16	46382549	46397198	35877	16384	35877	19493	True	60	merged_c1	1
1317	2f894bc4-850a-4a0e-bee5-86fbd7a16ff3	chr16	46382549	46397198	35877	32768	35877	3109	True	60	merged_c1	1
1318	878594e7-07c7-4ace-b02e-2a2d3fd9fe6c	chr16	46382549	46391512	8977	0	8977	8977	True	38	merged_c1	1
1319	b5675550-8315-4659-8804-312676e446af	chr16	46382549	46400188	16350	0	16350	16350	True	60	merged_c1	1
1320	da257c9e-2c7a-4552-b79e-2c63a29d6a77	chr16	46382549	46401626	30694	0	30694	30694	True	57	merged_c1	1
1321	815a8685-4ad5-4e43-bd8c-7b013acc7f46	chr16	46382550	46402905	15912	0	15912	15912	True	60	merged_c1	1
1322	adf5fefa-1842-4000-91a7-3925b03447e9	chr16	46382551	46401626	45226	0	32768	32768	False	60	merged_c1	1
1323	adf5fefa-1842-4000-91a7-3925b03447e9	chr16	46382551	46401626	45226	12458	45226	32768	False	60	merged_c1	1
1324	adf5fefa-1842-4000-91a7-3925b03447e9	chr16	46382551	46401626	45226	16384	45226	28842	False	60	merged_c1	1
1325	adf5fefa-1842-4000-91a7-3925b03447e9	chr16	46382551	46401626	45226	32768	45226	12458	False	60	merged_c1	1
1326	f604c64f-b48b-4fd4-8351-dc2460b4f7b9	chr16	46382551	46401658	17672	0	17672	17672	True	60	merged_c1	1
1327	ab425f81-c3b8-43c8-ba60-ba6ab595f64e	chr16	46382552	46399791	16477	0	16477	16477	False	60	merged_c1	1
1328	da2d7229-9753-41d7-8ffe-8b362221148b	chr16	46382552	46406307	20967	0	20967	20967	False	60	merged_c1	1
1329	6b193062-d731-4b61-bfef-ce1631d947c0	chr16	46382552	46401626	47185	0	32768	32768	False	60	merged_c1	1
1330	6b193062-d731-4b61-bfef-ce1631d947c0	chr16	46382552	46401626	47185	14417	47185	32768	False	60	merged_c1	1
1331	6b193062-d731-4b61-bfef-ce1631d947c0	chr16	46382552	46401626	47185	16384	47185	30801	False	60	merged_c1	1
1332	6b193062-d731-4b61-bfef-ce1631d947c0	chr16	46382552	46401626	47185	32768	47185	14417	False	60	merged_c1	1
1333	e5e72c54-7522-43a3-b6f0-f3e98caf6744	chr16	46382552	46397376	17275	0	17275	17275	False	60	merged_c1	1
1334	9554206d-1ca5-4ec2-95f6-3fcc7871ba41	chr16	46382552	46401626	41496	0	32768	32768	False	60	merged_c1	1
1335	9554206d-1ca5-4ec2-95f6-3fcc7871ba41	chr16	46382552	46401626	41496	8728	41496	32768	False	60	merged_c1	1
1336	9554206d-1ca5-4ec2-95f6-3fcc7871ba41	chr16	46382552	46401626	41496	16384	41496	25112	False	60	merged_c1	1
1337	9554206d-1ca5-4ec2-95f6-3fcc7871ba41	chr16	46382552	46401626	41496	32768	41496	8728	False	60	merged_c1	1
1338	bfeb15d5-a916-42f0-bff4-1f6341d065a8	chr16	46382552	46401617	23292	0	23292	23292	False	60	merged_c1	1
1339	85619381-3a0c-46da-aaee-30938b07b32e	chr16	46382552	46403765	20322	0	20322	20322	False	60	merged_c1	1
1340	bee2e70b-fc28-45ef-b507-d45949cf018c	chr16	46382552	46402726	24874	0	24874	24874	False	34	merged_c1	1
1341	32ca3f7f-b8f1-439d-b301-be521b15e927	chr16	46382552	46401626	18812	0	18812	18812	False	60	merged_c1	1
1342	6cb4e02a-0c91-4ef6-ac2f-9d3f69756fd8	chr16	46382552	46404000	28687	0	28687	28687	False	60	merged_c1	1
1343	d20088dd-f4a2-46c7-aad3-17940d7750fe	chr16	46382552	46401626	19385	0	19385	19385	False	60	merged_c1	1
1344	1807f6c4-1f06-4e16-abab-de3d66f201ad	chr16	46382552	46404734	16353	0	16353	16353	False	60	merged_c1	1
1345	945af635-b171-4075-a054-4b62bd1cc19d	chr16	46382552	46405176	19803	0	19803	19803	False	60	merged_c1	1
1346	77243377-8064-45d1-bbc7-4b2560753d95	chr16	46382552	46400960	10193	0	10193	10193	False	37	merged_c1	1
1347	0b1342aa-b948-4816-a42a-5d9aef49e0c6	chr16	46382552	46401626	43866	0	32768	32768	False	60	merged_c1	1
1348	0b1342aa-b948-4816-a42a-5d9aef49e0c6	chr16	46382552	46401626	43866	11098	43866	32768	False	60	merged_c1	1
1349	0b1342aa-b948-4816-a42a-5d9aef49e0c6	chr16	46382552	46401626	43866	16384	43866	27482	False	60	merged_c1	1
1350	0b1342aa-b948-4816-a42a-5d9aef49e0c6	chr16	46382552	46401626	43866	32768	43866	11098	False	60	merged_c1	1
1351	35382a58-90ff-4f6a-b971-e85959b6cf7a	chr16	46382552	46401638	25266	0	25266	25266	False	31	merged_c1	1
1352	9b39fbd3-e7cf-4185-8ba5-749a93105037	chr16	46382552	46401626	19570	0	19570	19570	False	60	merged_c1	1
1353	5cec6041-4315-41d5-97cb-e0161fec22d1	chr16	46382552	46394499	12903	0	12903	12903	False	33	merged_c1	1
1354	7608ce43-c6e1-4409-9e7e-d3f5614404b3	chr16	46382552	46401626	20734	0	20734	20734	False	60	merged_c1	1
1355	80c3aac5-722c-4426-b892-bc7722346d76	chr16	46382552	46401626	38823	0	32768	32768	False	60	merged_c1	1
1356	80c3aac5-722c-4426-b892-bc7722346d76	chr16	46382552	46401626	38823	6055	38823	32768	False	60	merged_c1	1
1357	80c3aac5-722c-4426-b892-bc7722346d76	chr16	46382552	46401626	38823	16384	38823	22439	False	60	merged_c1	1
1358	80c3aac5-722c-4426-b892-bc7722346d76	chr16	46382552	46401626	38823	32768	38823	6055	False	60	merged_c1	1
1359	27443860-9f94-472b-b087-24bed0c3ce87	chr16	46382552	46401638	24023	0	24023	24023	False	58	merged_c1	1
1360	fbecff56-f436-419f-a48a-606ba328d73b	chr16	46382552	46404179	16740	0	16740	16740	False	60	merged_c1	1
1361	8aa15214-2852-4f8f-bdd6-7e205a70bf14	chr16	46382552	46395790	17746	0	17746	17746	False	60	merged_c1	1
1362	a28316d0-8a2e-4559-81b5-3fc806b88b9a	chr16	46382552	46401375	14011	0	14011	14011	False	60	merged_c1	1
1363	fcce3b06-0e0e-43bc-9370-23e4da322dca	chr16	46382552	46393002	11749	0	11749	11749	False	60	merged_c1	1
1364	e9c1ff68-3a50-4af7-8cdd-bcbfd84802fc	chr16	46382552	46401626	18755	0	18755	18755	False	60	merged_c1	1
1365	fd680aee-40cc-408d-a125-e85a2348a07c	chr16	46382552	46392846	11541	0	11541	11541	False	60	merged_c1	1
1366	227a86ae-97cc-48e6-95bd-a6b6fafb4991	chr16	46382552	46401050	13088	0	13088	13088	False	60	merged_c1	1
1367	8586cf65-c340-4086-9344-3a60e60288a2	chr16	46382552	46401626	42566	0	32768	32768	False	60	merged_c1	1
1368	8586cf65-c340-4086-9344-3a60e60288a2	chr16	46382552	46401626	42566	9798	42566	32768	False	60	merged_c1	1
1369	8586cf65-c340-4086-9344-3a60e60288a2	chr16	46382552	46401626	42566	16384	42566	26182	False	60	merged_c1	1
1370	8586cf65-c340-4086-9344-3a60e60288a2	chr16	46382552	46401626	42566	32768	42566	9798	False	60	merged_c1	1
1371	6c1f18fe-fac2-4d7b-a509-6fb1aab34e32	chr16	46382552	46399598	24539	0	24539	24539	False	41	merged_c1	1
1372	c4dce507-1074-4aa9-9ba7-678e3ef1599f	chr16	46382552	46400701	16293	0	16293	16293	False	45	merged_c1	1
1373	2e88fd57-fa45-4e1d-bfca-73c1882769c8	chr16	46382552	46401985	16824	0	16824	16824	False	60	merged_c1	1
1374	50615afd-7577-412a-87a6-bc480a795084	chr16	46382552	46402271	14601	0	14601	14601	False	60	merged_c1	1
1375	1077cbc6-7339-4766-ba1e-b43f8b8228ec	chr16	46382552	46402734	27897	0	27897	27897	False	56	merged_c1	1
1376	8ca4e3e6-ecc3-4f69-8453-5a6a878e00ff	chr16	46382552	46403951	26193	0	26193	26193	False	60	merged_c1	1
1377	eea41575-0fd5-4102-91b9-898b56356437	chr16	46382552	46401603	28508	0	28508	28508	False	60	merged_c1	1
1378	464cc9ba-f3ad-46f0-9761-c26a2c2bbd3a	chr16	46382552	46401626	54134	0	32768	32768	False	60	merged_c1	1
1379	464cc9ba-f3ad-46f0-9761-c26a2c2bbd3a	chr16	46382552	46401626	54134	16384	49152	32768	False	60	merged_c1	1
1380	464cc9ba-f3ad-46f0-9761-c26a2c2bbd3a	chr16	46382552	46401626	54134	21366	54134	32768	False	60	merged_c1	1
1381	464cc9ba-f3ad-46f0-9761-c26a2c2bbd3a	chr16	46382552	46401626	54134	32768	54134	21366	False	60	merged_c1	1
1382	464cc9ba-f3ad-46f0-9761-c26a2c2bbd3a	chr16	46382552	46401626	54134	49152	54134	4982	False	60	merged_c1	1
1383	31ec1c56-04f9-45f1-8622-f1e155187958	chr16	46382552	46401626	58086	0	32768	32768	False	60	merged_c1	1
1384	31ec1c56-04f9-45f1-8622-f1e155187958	chr16	46382552	46401626	58086	16384	49152	32768	False	60	merged_c1	1
1385	31ec1c56-04f9-45f1-8622-f1e155187958	chr16	46382552	46401626	58086	25318	58086	32768	False	60	merged_c1	1
1386	31ec1c56-04f9-45f1-8622-f1e155187958	chr16	46382552	46401626	58086	32768	58086	25318	False	60	merged_c1	1
1387	31ec1c56-04f9-45f1-8622-f1e155187958	chr16	46382552	46401626	58086	49152	58086	8934	False	60	merged_c1	1
1388	20ad3fc6-1895-449f-8010-881f087375f3	chr16	46382552	46402395	59140	0	32768	32768	False	60	merged_c1	1
1389	20ad3fc6-1895-449f-8010-881f087375f3	chr16	46382552	46402395	59140	16384	49152	32768	False	60	merged_c1	1
1390	20ad3fc6-1895-449f-8010-881f087375f3	chr16	46382552	46402395	59140	26372	59140	32768	False	60	merged_c1	1
1391	20ad3fc6-1895-449f-8010-881f087375f3	chr16	46382552	46402395	59140	32768	59140	26372	False	60	merged_c1	1
1392	20ad3fc6-1895-449f-8010-881f087375f3	chr16	46382552	46402395	59140	49152	59140	9988	False	60	merged_c1	1
1393	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	0	32768	32768	False	42	merged_c1	1
1394	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	16384	49152	32768	False	42	merged_c1	1
1395	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	32768	65536	32768	False	42	merged_c1	1
1396	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	49152	81920	32768	False	42	merged_c1	1
1397	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	65536	98304	32768	False	42	merged_c1	1
1398	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	81920	114688	32768	False	42	merged_c1	1
1399	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	98304	131072	32768	False	42	merged_c1	1
1400	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	114688	147456	32768	False	42	merged_c1	1
1401	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	131072	163840	32768	False	42	merged_c1	1
1402	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	147456	180224	32768	False	42	merged_c1	1
1403	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	163840	196608	32768	False	42	merged_c1	1
1404	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	180224	212992	32768	False	42	merged_c1	1
1405	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	196608	229376	32768	False	42	merged_c1	1
1406	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	212992	245760	32768	False	42	merged_c1	1
1407	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	229376	262144	32768	False	42	merged_c1	1
1408	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	245760	278528	32768	False	42	merged_c1	1
1409	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	262144	294912	32768	False	42	merged_c1	1
1410	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	278528	311296	32768	False	42	merged_c1	1
1411	86b5947a-90c9-4b5f-ae6b-443162da539b	chr16	46382552	46401626	750829	294912	327680	32768	False	42	merged_c1	1
